vignette_id,group,probe_id,type,frame,model,model_version,language,condition,run_index,label,anchor_depth,hedged,denies_provision,echo_repealed_wording,manual_review,response_chars
C03,C,C1,knowledge,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,repealed,1,0,0,0,0,931
C03,C,C1,knowledge,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,repealed,1,0,0,1,0,1111
C03,C,C1,knowledge,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,repealed,1,0,1,1,0,556
C03,C,C1,knowledge,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,repealed,1,0,0,1,0,266
C03,C,C1,knowledge,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,repealed,1,0,0,1,0,266
C03,C,C1,knowledge,post,gpt4o,gpt-4o-2024-11-20,en,baseline,1,repealed,1,1,0,0,0,278
C03,C,C1,knowledge,post,gpt4o,gpt-4o-2024-11-20,en,baseline,2,repealed,1,1,0,0,0,275
C03,C,C1,knowledge,post,gpt4o,gpt-4o-2024-11-20,en,baseline,3,repealed,1,1,0,0,0,278
C03,C,C1,knowledge,post,gpt4o,gpt-4o-2024-11-20,th,baseline,1,repealed,1,0,0,1,0,150
C03,C,C1,knowledge,post,gpt4o,gpt-4o-2024-11-20,th,baseline,2,repealed,1,0,0,1,0,150
C03,C,C1,knowledge,post,gpt4o,gpt-4o-2024-11-20,th,baseline,3,repealed,1,0,0,0,0,163
C03,C,C1,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,1,correct,0,0,0,0,0,266
C03,C,C1,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,2,repealed,1,0,0,0,0,190
C03,C,C1,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,3,repealed,1,0,0,0,0,203
C03,C,C1,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,0,0,0,126
C03,C,C1,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,0,1,0,210
C03,C,C1,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,3,correct,0,0,0,0,0,110
C03,C,C1,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,ambiguous,0,0,1,0,0,499
C03,C,C1,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,ambiguous,0,0,1,0,0,484
C03,C,C1,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,ambiguous,0,0,1,0,0,520
C03,C,C1,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,repealed,1,0,0,0,0,112
C03,C,C1,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,repealed,1,0,0,0,0,122
C03,C,C1,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,repealed,1,0,0,0,0,106
C03,C,C1,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,ambiguous,0,0,0,0,0,257
C03,C,C1,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,ambiguous,0,0,1,0,0,585
C03,C,C1,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,ambiguous,0,0,0,0,0,256
C03,C,C1,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,correct,0,0,0,0,0,157
C03,C,C1,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,correct,0,0,0,0,0,157
C03,C,C1,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,correct,0,0,0,0,0,157
C04,C,C1,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,wrong_other,0,0,0,0,0,206
C04,C,C1,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,wrong_other,0,0,0,0,0,206
C04,C,C1,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,wrong_other,0,0,0,0,0,206
C04,C,C1,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,wrong_other,0,0,0,0,0,507
C04,C,C1,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,wrong_other,0,0,0,0,0,542
C04,C,C1,multiple_choice,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,wrong_other,0,0,0,0,0,542
C04,C,C1,multiple_choice,post,claude5,anthropic/claude-sonnet-5,en,baseline,1,wrong_other,0,0,0,0,0,346
C04,C,C1,multiple_choice,post,claude5,anthropic/claude-sonnet-5,en,baseline,2,wrong_other,0,0,0,0,0,415
C04,C,C1,multiple_choice,post,claude5,anthropic/claude-sonnet-5,en,baseline,3,correct,0,0,0,0,0,377
C04,C,C1,multiple_choice,post,claude5,anthropic/claude-sonnet-5,th,baseline,1,correct,0,0,0,1,0,503
C04,C,C1,multiple_choice,post,claude5,anthropic/claude-sonnet-5,th,baseline,2,correct,0,0,0,1,0,415
C04,C,C1,multiple_choice,post,claude5,anthropic/claude-sonnet-5,th,baseline,3,correct,0,0,0,1,0,441
C04,C,C1,multiple_choice,post,gemini25,google/gemini-2.5-pro,en,baseline,1,correct,0,0,1,0,0,159
C04,C,C1,multiple_choice,post,gemini25,google/gemini-2.5-pro,en,baseline,2,wrong_other,0,0,0,0,0,159
C04,C,C1,multiple_choice,post,gemini25,google/gemini-2.5-pro,en,baseline,3,wrong_other,0,0,0,0,0,154
C04,C,C1,multiple_choice,post,gemini25,google/gemini-2.5-pro,th,baseline,1,correct,0,0,0,1,0,161
C04,C,C1,multiple_choice,post,gemini25,google/gemini-2.5-pro,th,baseline,2,correct,0,0,0,1,0,226
C04,C,C1,multiple_choice,post,gemini25,google/gemini-2.5-pro,th,baseline,3,correct,0,0,0,1,0,226
C04,C,C1,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,correct,0,0,0,0,0,280
C04,C,C1,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,correct,0,0,0,0,0,220
C04,C,C1,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,correct,0,0,0,0,0,270
C04,C,C1,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,correct,0,0,0,1,0,189
C04,C,C1,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,correct,0,0,0,1,0,244
C04,C,C1,multiple_choice,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,correct,0,0,0,1,0,302
C04,C,C1,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,en,baseline,1,wrong_other,0,0,0,0,0,194
C04,C,C1,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,en,baseline,2,wrong_other,0,0,0,0,0,194
C04,C,C1,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,en,baseline,3,wrong_other,0,0,0,0,0,194
C04,C,C1,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,th,baseline,1,correct,0,0,0,0,0,197
C04,C,C1,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,th,baseline,2,correct,0,0,0,0,0,224
C04,C,C1,multiple_choice,post,gpt4o,gpt-4o-2024-11-20,th,baseline,3,correct,0,0,0,0,0,196
C04,C,C1,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,en,baseline,1,correct,0,0,0,0,0,212
C04,C,C1,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,en,baseline,2,wrong_other,0,0,0,0,0,204
C04,C,C1,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,en,baseline,3,wrong_other,0,0,0,0,0,172
C04,C,C1,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,0,0,0,222
C04,C,C1,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,0,0,0,224
C04,C,C1,multiple_choice,post,gpt55,gpt-5.5-2026-04-23,th,baseline,3,correct,0,0,0,0,0,173
C04,C,C1,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,wrong_other,0,0,0,0,0,227
C04,C,C1,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,wrong_other,0,0,0,0,0,279
C04,C,C1,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,wrong_other,0,0,0,0,0,227
C04,C,C1,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,wrong_other,0,0,0,0,0,232
C04,C,C1,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,correct,0,0,0,0,0,223
C04,C,C1,multiple_choice,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,wrong_other,0,0,0,0,0,279
C04,C,C1,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,wrong_other,0,0,0,0,0,179
C04,C,C1,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,wrong_other,0,0,0,0,0,179
C04,C,C1,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,wrong_other,0,0,0,0,0,179
C04,C,C1,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,correct,0,0,0,0,0,339
C04,C,C1,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,correct,0,0,0,0,0,335
C04,C,C1,multiple_choice,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,correct,0,0,0,0,0,303
C05,C,C1,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,correct,0,0,0,0,0,567
C05,C,C1,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,correct,0,0,0,0,0,619
C05,C,C1,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,correct,0,0,0,0,0,564
C05,C,C1,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,correct,0,0,0,1,0,562
C05,C,C1,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,correct,0,0,0,1,0,562
C05,C,C1,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,correct,0,0,0,1,0,562
C05,C,C1,knowledge,pre,claude5,anthropic/claude-sonnet-5,en,baseline,1,correct,0,0,0,1,0,555
C05,C,C1,knowledge,pre,claude5,anthropic/claude-sonnet-5,en,baseline,2,correct,0,0,0,1,0,1188
C05,C,C1,knowledge,pre,claude5,anthropic/claude-sonnet-5,en,baseline,3,correct,0,0,0,1,0,1481
C05,C,C1,knowledge,pre,claude5,anthropic/claude-sonnet-5,th,baseline,1,correct,0,0,0,1,0,864
C05,C,C1,knowledge,pre,claude5,anthropic/claude-sonnet-5,th,baseline,2,correct,0,0,0,1,0,1359
C05,C,C1,knowledge,pre,claude5,anthropic/claude-sonnet-5,th,baseline,3,correct,0,0,0,1,0,748
C05,C,C1,knowledge,pre,gemini25,google/gemini-2.5-pro,en,baseline,1,correct,0,0,0,0,0,377
C05,C,C1,knowledge,pre,gemini25,google/gemini-2.5-pro,en,baseline,2,correct,0,0,0,0,0,377
C05,C,C1,knowledge,pre,gemini25,google/gemini-2.5-pro,en,baseline,3,correct,0,0,0,0,0,244
C05,C,C1,knowledge,pre,gemini25,google/gemini-2.5-pro,th,baseline,1,correct,0,0,0,1,0,726
C05,C,C1,knowledge,pre,gemini25,google/gemini-2.5-pro,th,baseline,2,correct,0,0,0,1,0,746
C05,C,C1,knowledge,pre,gemini25,google/gemini-2.5-pro,th,baseline,3,correct,0,0,0,1,0,885
C05,C,C1,knowledge,pre,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,correct,0,0,0,1,0,1166
C05,C,C1,knowledge,pre,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,correct,0,0,0,1,0,1121
C05,C,C1,knowledge,pre,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,correct,0,0,0,1,0,1196
C05,C,C1,knowledge,pre,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,correct,0,0,0,1,0,1397
C05,C,C1,knowledge,pre,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,correct,0,0,0,1,0,1397
C05,C,C1,knowledge,pre,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,correct,0,0,0,1,0,1321
C05,C,C1,knowledge,pre,gpt4o,gpt-4o-2024-11-20,en,baseline,1,refusal,0,0,0,0,0,373
C05,C,C1,knowledge,pre,gpt4o,gpt-4o-2024-11-20,en,baseline,2,refusal,0,0,0,0,0,363
C05,C,C1,knowledge,pre,gpt4o,gpt-4o-2024-11-20,en,baseline,3,refusal,0,0,0,0,0,372
C05,C,C1,knowledge,pre,gpt4o,gpt-4o-2024-11-20,th,baseline,1,refusal,0,0,0,1,0,593
C05,C,C1,knowledge,pre,gpt4o,gpt-4o-2024-11-20,th,baseline,2,correct,0,0,0,1,0,519
C05,C,C1,knowledge,pre,gpt4o,gpt-4o-2024-11-20,th,baseline,3,ambiguous,0,0,0,1,0,549
C05,C,C1,knowledge,pre,gpt55,gpt-5.5-2026-04-23,en,baseline,1,correct,0,0,0,0,0,368
C05,C,C1,knowledge,pre,gpt55,gpt-5.5-2026-04-23,en,baseline,2,correct,0,0,0,0,0,357
C05,C,C1,knowledge,pre,gpt55,gpt-5.5-2026-04-23,en,baseline,3,correct,0,0,0,0,0,339
C05,C,C1,knowledge,pre,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,0,1,0,330
C05,C,C1,knowledge,pre,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,0,1,0,342
C05,C,C1,knowledge,pre,gpt55,gpt-5.5-2026-04-23,th,baseline,3,correct,0,0,0,1,0,339
C05,C,C1,knowledge,pre,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,ambiguous,0,0,0,0,0,491
C05,C,C1,knowledge,pre,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,correct,0,0,0,0,0,468
C05,C,C1,knowledge,pre,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,correct,0,0,0,0,0,573
C05,C,C1,knowledge,pre,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,ambiguous,0,0,0,1,0,530
C05,C,C1,knowledge,pre,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,over_applied,0,0,0,0,0,483
C05,C,C1,knowledge,pre,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,ambiguous,0,0,0,0,0,521
C05,C,C1,knowledge,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,correct,0,0,0,0,0,314
C05,C,C1,knowledge,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,ambiguous,0,0,0,0,0,448
C05,C,C1,knowledge,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,correct,0,0,0,0,0,404
C05,C,C1,knowledge,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,ambiguous,0,0,0,0,0,489
C05,C,C1,knowledge,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,ambiguous,0,0,0,0,0,458
C05,C,C1,knowledge,pre,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,ambiguous,0,0,0,0,0,407
C06,C,,control,none,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,wrong_other,0,0,0,0,0,433
C06,C,,control,none,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,wrong_other,0,0,0,0,0,433
C06,C,,control,none,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,wrong_other,0,0,0,0,0,433
C06,C,,control,none,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,correct,0,0,0,1,0,701
C06,C,,control,none,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,correct,0,0,0,0,0,775
C06,C,,control,none,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,correct,0,0,0,1,0,461
C06,C,,control,none,claude5,anthropic/claude-sonnet-5,en,baseline,1,correct,0,0,0,0,0,16
C06,C,,control,none,claude5,anthropic/claude-sonnet-5,en,baseline,2,correct,0,0,0,0,0,16
C06,C,,control,none,claude5,anthropic/claude-sonnet-5,en,baseline,3,correct,0,0,0,0,0,12
C06,C,,control,none,claude5,anthropic/claude-sonnet-5,th,baseline,1,correct,0,0,0,1,0,1016
C06,C,,control,none,claude5,anthropic/claude-sonnet-5,th,baseline,2,correct,0,0,0,1,0,897
C06,C,,control,none,claude5,anthropic/claude-sonnet-5,th,baseline,3,correct,0,0,0,1,0,619
C06,C,,control,none,gemini25,google/gemini-2.5-pro,en,baseline,1,correct,0,0,0,0,0,12
C06,C,,control,none,gemini25,google/gemini-2.5-pro,en,baseline,2,correct,0,0,0,0,0,12
C06,C,,control,none,gemini25,google/gemini-2.5-pro,en,baseline,3,wrong_other,0,0,1,0,0,455
C06,C,,control,none,gemini25,google/gemini-2.5-pro,th,baseline,1,correct,0,0,0,0,0,12
C06,C,,control,none,gemini25,google/gemini-2.5-pro,th,baseline,2,correct,0,0,0,1,0,805
C06,C,,control,none,gemini25,google/gemini-2.5-pro,th,baseline,3,correct,0,0,0,0,0,12
C06,C,,control,none,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,correct,0,0,0,0,0,12
C06,C,,control,none,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,correct,0,0,0,0,0,12
C06,C,,control,none,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,correct,0,0,0,0,0,206
C06,C,,control,none,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,correct,0,0,0,1,0,279
C06,C,,control,none,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,correct,0,0,0,1,0,276
C06,C,,control,none,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,correct,0,0,0,1,0,289
C06,C,,control,none,gpt4o,gpt-4o-2024-11-20,en,baseline,1,correct,0,0,0,0,0,12
C06,C,,control,none,gpt4o,gpt-4o-2024-11-20,en,baseline,2,correct,0,0,0,0,0,12
C06,C,,control,none,gpt4o,gpt-4o-2024-11-20,en,baseline,3,correct,0,0,0,0,0,12
C06,C,,control,none,gpt4o,gpt-4o-2024-11-20,th,baseline,1,correct,0,0,0,0,0,12
C06,C,,control,none,gpt4o,gpt-4o-2024-11-20,th,baseline,2,correct,0,0,0,0,0,12
C06,C,,control,none,gpt4o,gpt-4o-2024-11-20,th,baseline,3,correct,0,0,0,0,0,12
C06,C,,control,none,gpt55,gpt-5.5-2026-04-23,en,baseline,1,correct,0,0,0,0,0,12
C06,C,,control,none,gpt55,gpt-5.5-2026-04-23,en,baseline,2,correct,0,0,0,0,0,12
C06,C,,control,none,gpt55,gpt-5.5-2026-04-23,en,baseline,3,correct,0,0,0,0,0,12
C06,C,,control,none,gpt55,gpt-5.5-2026-04-23,th,baseline,1,correct,0,0,0,0,0,12
C06,C,,control,none,gpt55,gpt-5.5-2026-04-23,th,baseline,2,correct,0,0,0,0,0,12
C06,C,,control,none,gpt55,gpt-5.5-2026-04-23,th,baseline,3,correct,0,0,0,0,0,12
C06,C,,control,none,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,correct,0,0,0,0,0,12
C06,C,,control,none,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,correct,0,0,0,0,0,12
C06,C,,control,none,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,correct,0,0,0,0,0,12
C06,C,,control,none,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,correct,0,0,0,0,0,12
C06,C,,control,none,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,correct,0,0,0,0,0,12
C06,C,,control,none,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,correct,0,0,0,0,0,12
C06,C,,control,none,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,correct,0,0,0,0,0,12
C06,C,,control,none,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,correct,0,0,0,0,0,12
C06,C,,control,none,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,correct,0,0,0,0,0,12
C06,C,,control,none,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,correct,0,0,0,0,0,12
C06,C,,control,none,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,correct,0,0,0,0,0,12
C06,C,,control,none,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,correct,0,0,0,0,0,12
D01,D,D1D2,knowledge,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,repealed,1,0,0,0,0,471
D01,D,D1D2,knowledge,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,repealed,1,0,0,0,0,443
D01,D,D1D2,knowledge,post,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,repealed,2,0,0,0,0,487
D01,D,D1D2,knowledge,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,wrong_other,0,0,0,0,0,455
D01,D,D1D2,knowledge,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,wrong_other,0,0,0,0,0,455
D01,D,D1D2,knowledge,post,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,wrong_other,0,0,0,0,0,468
D01,D,D1D2,knowledge,post,claude5,anthropic/claude-sonnet-5,en,baseline,1,repealed,1,0,0,0,0,586
D01,D,D1D2,knowledge,post,claude5,anthropic/claude-sonnet-5,en,baseline,2,repealed,1,0,0,0,0,1055
D01,D,D1D2,knowledge,post,claude5,anthropic/claude-sonnet-5,en,baseline,3,repealed,1,0,0,0,0,876
D01,D,D1D2,knowledge,post,claude5,anthropic/claude-sonnet-5,th,baseline,1,repealed,1,0,0,0,0,537
D01,D,D1D2,knowledge,post,claude5,anthropic/claude-sonnet-5,th,baseline,2,repealed,1,0,0,0,0,356
D01,D,D1D2,knowledge,post,claude5,anthropic/claude-sonnet-5,th,baseline,3,repealed,1,0,0,0,0,407
D01,D,D1D2,knowledge,post,gemini25,google/gemini-2.5-pro,en,baseline,1,repealed,1,0,0,0,0,545
D01,D,D1D2,knowledge,post,gemini25,google/gemini-2.5-pro,en,baseline,2,repealed,1,0,0,0,0,545
D01,D,D1D2,knowledge,post,gemini25,google/gemini-2.5-pro,en,baseline,3,repealed,1,0,0,0,0,221
D01,D,D1D2,knowledge,post,gemini25,google/gemini-2.5-pro,th,baseline,1,repealed,1,0,0,0,0,451
D01,D,D1D2,knowledge,post,gemini25,google/gemini-2.5-pro,th,baseline,2,repealed,1,0,0,0,0,618
D01,D,D1D2,knowledge,post,gemini25,google/gemini-2.5-pro,th,baseline,3,repealed,1,0,0,0,0,587
D01,D,D1D2,knowledge,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,1,repealed,1,0,0,0,0,600
D01,D,D1D2,knowledge,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,2,repealed,1,0,0,0,0,600
D01,D,D1D2,knowledge,post,gemini31,google/gemini-3.1-pro-preview,en,baseline,3,repealed,1,0,0,0,0,563
D01,D,D1D2,knowledge,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,1,repealed,1,0,0,0,0,538
D01,D,D1D2,knowledge,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,2,repealed,1,0,0,0,0,538
D01,D,D1D2,knowledge,post,gemini31,google/gemini-3.1-pro-preview,th,baseline,3,repealed,1,0,0,0,0,538
D01,D,D1D2,knowledge,post,gpt4o,gpt-4o-2024-11-20,en,baseline,1,repealed,1,0,0,0,0,247
D01,D,D1D2,knowledge,post,gpt4o,gpt-4o-2024-11-20,en,baseline,2,repealed,1,0,0,0,0,280
D01,D,D1D2,knowledge,post,gpt4o,gpt-4o-2024-11-20,en,baseline,3,repealed,1,0,0,0,0,247
D01,D,D1D2,knowledge,post,gpt4o,gpt-4o-2024-11-20,th,baseline,1,repealed,1,0,0,0,0,194
D01,D,D1D2,knowledge,post,gpt4o,gpt-4o-2024-11-20,th,baseline,2,repealed,1,0,0,0,0,194
D01,D,D1D2,knowledge,post,gpt4o,gpt-4o-2024-11-20,th,baseline,3,repealed,1,0,0,0,0,194
D01,D,D1D2,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,1,repealed,1,0,0,0,0,317
D01,D,D1D2,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,2,repealed,1,0,0,0,0,205
D01,D,D1D2,knowledge,post,gpt55,gpt-5.5-2026-04-23,en,baseline,3,repealed,1,0,0,0,0,245
D01,D,D1D2,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,1,repealed,1,0,0,0,0,174
D01,D,D1D2,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,2,repealed,1,0,0,0,0,170
D01,D,D1D2,knowledge,post,gpt55,gpt-5.5-2026-04-23,th,baseline,3,repealed,1,0,0,0,0,151
D01,D,D1D2,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,1,repealed,1,0,0,0,0,176
D01,D,D1D2,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,2,repealed,1,0,0,0,0,176
D01,D,D1D2,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,en,baseline,3,repealed,1,0,0,0,0,176
D01,D,D1D2,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,1,repealed,2,0,0,0,0,17
D01,D,D1D2,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,2,repealed,2,0,0,0,0,14
D01,D,D1D2,knowledge,post,qwen3,qwen/qwen3-235b-a22b-2507,th,baseline,3,repealed,2,0,0,0,0,17
D01,D,D1D2,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,1,repealed,2,0,0,0,0,176
D01,D,D1D2,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,2,repealed,2,0,0,0,0,176
D01,D,D1D2,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,en,baseline,3,repealed,1,0,0,0,0,176
D01,D,D1D2,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,1,repealed,2,0,0,0,0,90
D01,D,D1D2,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,2,repealed,2,0,0,0,0,90
D01,D,D1D2,knowledge,post,typhoon25,typhoon-v2.5-30b-a3b-instruct,th,baseline,3,repealed,2,0,0,0,0,90
D02,D,D1D2,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,1,repealed,2,0,0,0,0,302
D02,D,D1D2,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,2,repealed,2,0,0,0,0,302
D02,D,D1D2,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,en,baseline,3,repealed,2,0,0,0,0,302
D02,D,D1D2,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,1,wrong_other,0,0,0,0,0,405
D02,D,D1D2,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,2,wrong_other,0,0,0,0,0,405
D02,D,D1D2,knowledge,pre,claude45,anthropic/claude-sonnet-4.5,th,baseline,3,wrong_other,0,0,0,0,0,405
D02,D,D1D2,knowledge,pre,claude5,anthropic/claude-sonnet-5,en,baseline,1,correct,0,0,0,0,0,921
D02,D,D1D2,knowledge,pre,claude5,anthropic/claude-sonnet-5,en,baseline,2,correct,0,0,0,0,0,770
D02,D,D1D2,knowledge,pre,claude5,anthropic/claude-sonnet-5,en,baseline,3,correct,0,0,0,0,0,822
